Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,6,18,0,30,0,0,0,0,7,8,111.88,0.13,1.9,2.6,157,94.57,8.8,1018,N/A
2018,6,18,1,30,0,0,0,0,4,8,109.84,0.13,1.9,2.7,154,94.96,8.8,1018,N/A
2018,6,18,2,30,0,0,0,0,4,8.1,105.32,0.13,2.1,2.8,150,95.35,8.8,1018,N/A
2018,6,18,3,30,0,0,0,0,8,8.2,98.73,0.13,2.3,2.9,150,95.85,8.8,1017,N/A
2018,6,18,4,30,2,0,2,6,4,8.3,90,0.13,2.4,2.9,153,95.25,9,1017,N/A
2018,6,18,5,30,29,0,29,102,4,8.5,81.2,0.13,2.6,3.1,157,94,9.4,1017,N/A
2018,6,18,6,30,50,0,50,260,4,8.8,71.21,0.13,2.9,3.2,157,92.84,9.9,1016,N/A
2018,6,18,7,30,44,0,44,434,4,9.1,60.73,0.13,3.3,3.3,157,91.68,10.4,1015,N/A
2018,6,18,8,30,51,0,51,597,4,9.5,50.08,0.13,3.4,3.4,162,90.28,11,1014,N/A
2018,6,18,9,30,136,0,136,737,7,10,39.66,0.13,3.4,3.6,169,90.38,11.5,1014,N/A
2018,6,18,10,30,112,0,112,843,6,10.5,30.16,0.13,3.5,3.6,175,91.15,11.9,1013,N/A
2018,6,18,11,30,148,4,152,906,6,10.9,23.15,0.13,3.7,3.7,180,90.04,12.5,1011,N/A
2018,6,18,12,30,115,1,116,921,6,11.5,21.44,0.13,3.9,3.7,188,89.43,13.2,1010,N/A
2018,6,18,13,30,93,0,93,886,6,11.8,26.14,0.13,4,3.9,196,90.22,13.4,1008,N/A
2018,6,18,14,30,64,0,64,800,7,11.7,34.66,0.13,4.3,4,203,91.07,13.1,1007,N/A
2018,6,18,15,30,55,0,55,670,6,11.4,44.73,0.13,4.2,4.1,209,91.19,12.8,1006,N/A
2018,6,18,16,30,52,0,52,507,6,11.4,55.32,0.13,3.7,4.2,212,92.45,12.6,1005,N/A
2018,6,18,17,30,26,0,26,332,4,11.6,65.93,0.13,3.5,4.3,215,93.29,12.7,1004,N/A
2018,6,18,18,30,70,0,70,166,7,11.9,76.21,0.13,3.8,4.3,218,94.03,12.8,1004,N/A
2018,6,18,19,30,16,0,16,36,8,12,85.8,0.13,3.9,4.3,220,95.02,12.8,1003,N/A
2018,6,18,20,30,0,0,0,0,7,12.1,94.75,0.13,4.3,4.5,221,96.18,12.7,1002,N/A
2018,6,18,21,30,0,0,0,0,8,12.2,102.19,0.13,4.4,4.6,221,97.35,12.6,1001,N/A
2018,6,18,22,30,0,0,0,0,8,12.3,107.82,0.13,4.6,4.8,222,98.03,12.6,1000,N/A
2018,6,18,23,30,0,0,0,0,7,12.4,111.16,0.13,4.7,5,221,98.02,12.7,999,N/A
2018,6,19,0,30,0,0,0,0,6,12.5,111.86,0.13,5.2,5.3,220,98.14,12.8,998,N/A
2018,6,19,1,30,0,0,0,0,6,12.7,109.84,0.13,5.6,5.3,222,97.99,13,997,N/A
2018,6,19,2,30,0,0,0,0,6,13,105.32,0.13,5.6,5.2,227,97.46,13.4,996,N/A
2018,6,19,3,30,0,0,0,0,6,13.4,98.74,0.13,5.3,5.2,230,99.01,13.6,996,N/A
2018,6,19,4,30,2,0,2,5,4,13.6,90.04,0.13,4.6,5.1,233,99.86,13.6,995,N/A
2018,6,19,5,30,28,0,28,94,8,13.6,81.22,0.13,4,4.9,236,99.34,13.7,995,N/A
2018,6,19,6,30,34,0,34,250,4,13.8,71.24,0.13,3.5,4.7,241,98.63,14,995,N/A
2018,6,19,7,30,175,24,187,430,3,14.3,60.76,0.13,2.9,4.2,253,97.31,14.7,995,N/A
2018,6,19,8,30,213,444,498,610,3,15,50.11,0.13,2.4,3.2,265,94.91,15.8,995,N/A
2018,6,19,9,30,138,746,712,768,0,15.6,39.69,0.13,2.3,2.5,275,90.22,17.2,995,N/A
2018,6,19,10,30,101,902,881,881,0,15.4,30.18,0.13,2.5,2.3,284,82.71,18.4,995,N/A
2018,6,19,11,30,107,910,944,944,0,14.9,23.15,0.13,2.5,2.3,289,77.33,19,996,N/A
2018,6,19,12,30,104,918,959,959,0,14.4,21.42,0.13,2.5,2.2,292,73.99,19.1,996,N/A
2018,6,19,13,30,289,468,709,923,0,13.5,26.1,0.13,2.6,2.2,295,72.4,18.6,996,N/A
2018,6,19,14,30,219,578,695,837,0,12.8,34.61,0.13,2.7,2.1,300,72.35,17.8,997,N/A
2018,6,19,15,30,88,874,709,709,0,12.1,44.68,0.13,2.8,2,307,73.47,16.9,998,N/A
2018,6,19,16,30,101,700,500,550,0,11.6,55.28,0.13,2.7,1.9,312,74.17,16.2,999,N/A
2018,6,19,17,30,133,91,170,373,3,11.2,65.88,0.13,2.5,1.8,314,75.32,15.5,1000,N/A
2018,6,19,18,30,48,618,196,196,0,11,76.17,0.13,2.3,1.7,314,78.06,14.8,1001,N/A
2018,6,19,19,30,25,312,48,48,0,10.9,85.76,0.13,2.2,1.7,314,79.58,14.4,1001,N/A
2018,6,19,20,30,0,0,0,0,3,10.7,94.71,0.13,2.1,1.8,313,84.41,13.3,1002,N/A
2018,6,19,21,30,0,0,0,0,0,10.6,102.15,0.13,2,1.8,309,87.57,12.6,1003,N/A
2018,6,19,22,30,0,0,0,0,0,10.5,107.79,0.13,1.9,1.8,304,89.66,12.1,1003,N/A
2018,6,19,23,30,0,0,0,0,0,10.4,111.14,0.13,1.9,1.7,302,91.52,11.7,1003,N/A
2018,6,20,0,30,0,0,0,0,0,10.4,111.85,0.13,1.9,1.7,304,92.68,11.5,1003,N/A
2018,6,20,1,30,0,0,0,0,0,10.3,109.84,0.13,2,1.7,310,94.25,11.2,1004,N/A
2018,6,20,2,30,0,0,0,0,0,10.2,105.33,0.13,1.8,1.6,312,95.63,10.9,1004,N/A
2018,6,20,3,30,0,0,0,0,0,10.1,98.76,0.13,1.7,1.6,308,97.22,10.5,1005,N/A
2018,6,20,4,30,7,71,7,7,0,9.8,90.04,0.13,1.6,1.6,299,94.46,10.7,1005,N/A
2018,6,20,5,30,35,518,114,114,0,10,81.25,0.13,1.5,1.5,288,89.44,11.7,1005,N/A
2018,6,20,6,30,52,726,285,285,0,10.3,71.27,0.13,1.4,1.5,276,82.88,13.1,1005,N/A
2018,6,20,7,30,62,832,468,468,0,10.4,60.79,0.13,1.5,1.5,268,75.29,14.7,1006,N/A
2018,6,20,8,30,69,892,641,641,0,10.2,50.14,0.13,1.6,1.6,264,68.51,16,1006,N/A
2018,6,20,9,30,75,927,788,788,0,10.2,39.72,0.13,1.7,1.7,260,64.2,17,1006,N/A
2018,6,20,10,30,80,945,897,897,0,10.2,30.21,0.13,1.8,1.8,255,61.07,17.8,1006,N/A
2018,6,20,11,30,86,951,960,960,0,10.3,23.16,0.13,2,1.9,249,59.57,18.3,1006,N/A
2018,6,20,12,30,87,949,971,971,0,10.5,21.4,0.13,2.2,2,243,59.14,18.6,1005,N/A
2018,6,20,13,30,88,938,931,931,0,10.6,26.07,0.13,2.5,2.1,239,59.47,18.7,1005,N/A
2018,6,20,14,30,87,916,841,841,0,10.8,34.57,0.13,2.8,2.1,237,60.83,18.5,1004,N/A
2018,6,20,15,30,82,885,712,712,0,11,44.64,0.13,3,2,237,62.73,18.2,1004,N/A
2018,6,20,16,30,75,833,550,550,0,11.2,55.23,0.13,3.1,2,237,66.42,17.5,1004,N/A
2018,6,20,17,30,82,667,355,372,0,11.4,65.84,0.13,3.1,1.9,238,71.2,16.6,1004,N/A
2018,6,20,18,30,78,282,146,194,7,11.4,76.12,0.13,2.9,1.9,238,76.86,15.4,1004,N/A
2018,6,20,19,30,26,117,35,47,7,11.4,85.72,0.13,2.8,1.9,237,80.46,14.7,1004,N/A
2018,6,20,20,30,0,0,0,0,0,11.1,94.68,0.13,2.7,1.8,232,86.48,13.3,1004,N/A
2018,6,20,21,30,0,0,0,0,0,10.8,102.13,0.13,2.7,1.8,230,88.92,12.6,1004,N/A
2018,6,20,22,30,0,0,0,0,0,10.5,107.77,0.13,2.6,1.8,229,90.2,12.1,1004,N/A
2018,6,20,23,30,0,0,0,0,7,10.4,111.13,0.13,2.7,1.8,226,91.5,11.7,1004,N/A
2018,6,21,0,30,0,0,0,0,7,10.3,111.85,0.13,2.8,1.9,222,93.44,11.3,1003,N/A
2018,6,21,1,30,0,0,0,0,0,10.3,109.85,0.13,2.9,1.9,221,95.22,11,1003,N/A
2018,6,21,2,30,0,0,0,0,0,10.3,105.35,0.13,2.8,2,221,97.2,10.7,1003,N/A
2018,6,21,3,30,0,0,0,0,7,10.2,98.78,0.13,2.7,2.2,223,98.28,10.5,1003,N/A
2018,6,21,4,30,3,1,3,6,7,10.2,90.07,0.13,2.6,2.3,227,96.46,10.7,1003,N/A
2018,6,21,5,30,53,89,66,103,4,10.4,81.28,0.13,2.4,2.5,232,93.16,11.5,1004,N/A
2018,6,21,6,30,118,217,188,262,4,10.9,71.3,0.13,2.2,2.7,235,89.63,12.6,1004,N/A
2018,6,21,7,30,173,210,275,437,4,11.6,60.82,0.13,1.9,2.9,235,86.41,13.8,1004,N/A
2018,6,21,8,30,141,13,149,605,4,12.2,50.18,0.13,1.7,3,231,83.81,14.9,1004,N/A
2018,6,21,9,30,306,72,361,751,4,12.6,39.75,0.13,1.7,3,229,81.65,15.7,1004,N/A
2018,6,21,10,30,339,101,426,863,3,12.7,30.24,0.13,1.7,2.9,230,77.97,16.6,1004,N/A
2018,6,21,11,30,400,177,563,930,3,12.9,23.17,0.13,1.7,2.8,230,75.19,17.3,1004,N/A
2018,6,21,12,30,255,581,796,946,0,12.8,21.4,0.13,1.7,2.7,228,74.09,17.5,1004,N/A
2018,6,21,13,30,224,342,531,908,3,12.8,26.04,0.13,1.7,2.7,227,74.18,17.4,1004,N/A
2018,6,21,14,30,242,350,530,819,0,12.8,34.54,0.13,1.5,2.8,227,75.25,17.2,1004,N/A
2018,6,21,15,30,241,72,292,691,3,12.9,44.6,0.13,1.3,2.8,232,76.16,17.1,1004,N/A
2018,6,21,16,30,102,202,217,532,4,13,55.19,0.13,1,2.8,243,78.25,16.8,1005,N/A
2018,6,21,17,30,79,680,358,358,0,13.1,65.8,0.13,0.7,2.7,266,81.19,16.3,1005,N/A
2018,6,21,18,30,58,527,185,185,0,13.4,76.09,0.13,0.5,2.6,309,86.09,15.7,1006,N/A
2018,6,21,19,30,25,198,40,45,0,13.3,85.69,0.13,0.4,2.5,339,88.45,15.2,1006,N/A
2018,6,21,20,30,0,0,0,0,0,12.5,94.65,0.13,1.2,2.3,31,92.78,13.6,1007,N/A
2018,6,21,21,30,0,0,0,0,4,11.8,102.1,0.13,1.6,2.2,47,93.61,12.8,1008,N/A
2018,6,21,22,30,0,0,0,0,0,11.1,107.75,0.13,1.9,2.1,59,94.52,12,1008,N/A
2018,6,21,23,30,0,0,0,0,3,10.5,111.12,0.13,2,2,64,94.43,11.4,1009,N/A
2018,6,22,0,30,0,0,0,0,0,10,111.85,0.13,1.8,1.8,63,94.74,10.8,1009,N/A
2018,6,22,1,30,0,0,0,0,0,9.6,109.86,0.13,1.6,1.7,61,95.31,10.3,1010,N/A
2018,6,22,2,30,0,0,0,0,0,9.3,105.37,0.13,1.4,1.6,57,96.58,9.8,1011,N/A
2018,6,22,3,30,0,0,0,0,0,9,98.81,0.13,1.3,1.4,50,97.87,9.3,1011,N/A
2018,6,22,4,30,6,58,6,6,0,8.6,90.09,0.13,1.2,1.3,42,94.42,9.5,1012,N/A
2018,6,22,5,30,39,488,113,113,0,8.8,81.32,0.13,1,1.2,38,89.69,10.4,1013,N/A
2018,6,22,6,30,56,712,284,284,0,8.7,71.34,0.13,0.8,1.2,36,81.96,11.7,1013,N/A
2018,6,22,7,30,67,828,470,470,0,8.3,60.86,0.13,0.7,1.2,33,71.57,13.3,1014,N/A
2018,6,22,8,30,75,895,648,648,0,7.8,50.22,0.13,0.6,1.1,29,63.27,14.7,1014,N/A
2018,6,22,9,30,79,934,797,797,0,7.2,39.79,0.13,0.3,1.2,167,56.17,15.9,1014,N/A
2018,6,22,10,30,83,957,910,910,0,6.8,30.27,0.13,0.4,1.2,269,52.13,16.7,1015,N/A
2018,6,22,11,30,88,966,976,976,0,7,23.2,0.13,0.7,1.2,225,52.33,16.8,1015,N/A
2018,6,22,12,30,89,966,988,988,0,7.5,21.39,0.13,1.1,1.3,215,55.04,16.6,1015,N/A
2018,6,22,13,30,89,956,948,948,0,8,26.02,0.13,1.5,1.4,209,57.98,16.3,1015,N/A
2018,6,22,14,30,88,933,857,857,0,8.4,34.51,0.13,1.9,1.4,206,61.02,15.9,1015,N/A
2018,6,22,15,30,84,897,723,723,0,8.7,44.57,0.13,2.1,1.5,204,63.5,15.6,1015,N/A
2018,6,22,16,30,77,842,558,558,0,8.9,55.16,0.13,2.2,1.6,203,66.9,15,1015,N/A
2018,6,22,17,30,67,754,376,376,0,9.3,65.77,0.13,2.3,1.6,204,72.05,14.3,1015,N/A
2018,6,22,18,30,52,599,196,196,0,9.9,76.06,0.13,2.2,1.7,208,80.46,13.2,1016,N/A
2018,6,22,19,30,26,291,48,48,0,10,85.66,0.13,2.2,1.7,211,84.26,12.6,1016,N/A
2018,6,22,20,30,0,0,0,0,0,9.7,94.63,0.15,2.3,1.7,213,89.31,11.4,1017,N/A
2018,6,22,21,30,0,0,0,0,0,9.6,102.08,0.15,2.4,1.6,215,90.85,11,1017,N/A
2018,6,22,22,30,0,0,0,0,0,9.4,107.74,0.15,2.4,1.6,220,91.75,10.7,1017,N/A
2018,6,22,23,30,0,0,0,0,7,9.3,111.12,0.15,2.3,1.6,225,92.55,10.5,1017,N/A
2018,6,23,0,30,0,0,0,0,7,9.4,111.86,0.15,2.1,1.6,231,93.84,10.3,1017,N/A
2018,6,23,1,30,0,0,0,0,7,9.3,109.88,0.15,1.9,1.6,235,94.32,10.2,1017,N/A
2018,6,23,2,30,0,0,0,0,7,9.2,105.4,0.15,1.8,1.6,238,95.56,9.9,1017,N/A
2018,6,23,3,30,0,0,0,0,7,9,98.85,0.15,1.7,1.6,238,96.58,9.5,1017,N/A
2018,6,23,4,30,6,52,6,6,0,8.8,90.12,0.15,1.5,1.5,234,93.85,9.7,1017,N/A
2018,6,23,5,30,28,127,47,110,4,9.1,81.36,0.15,1.2,1.5,224,91.85,10.4,1017,N/A
2018,6,23,6,30,60,691,281,281,7,9.5,71.38,0.15,1.1,1.4,209,88.59,11.3,1017,N/A
2018,6,23,7,30,74,788,457,467,0,9.9,60.91,0.15,1.2,1.3,198,85.13,12.3,1017,N/A
2018,6,23,8,30,165,616,559,643,7,9.5,50.26,0.15,1.4,1.3,195,77.63,13.3,1017,N/A
2018,6,23,9,30,285,451,631,794,7,8.9,39.83,0.15,1.5,1.2,194,71.59,14,1017,N/A
2018,6,23,10,30,383,318,658,909,7,8.7,30.31,0.15,1.5,1.2,191,68.37,14.5,1017,N/A
2018,6,23,11,30,373,442,779,973,7,8.7,23.23,0.15,1.4,1.3,184,67.84,14.6,1017,N/A
2018,6,23,12,30,428,305,712,985,7,8.8,21.4,0.15,1.3,1.3,175,69.76,14.2,1016,N/A
2018,6,23,13,30,397,60,451,941,7,9.2,26,0.15,1.3,1.4,167,74.04,13.7,1015,N/A
2018,6,23,14,30,382,96,461,847,7,9.8,34.48,0.15,1.3,1.5,164,78.85,13.4,1015,N/A
2018,6,23,15,30,307,89,370,712,7,10.4,44.54,0.15,1.3,1.6,164,82.06,13.4,1014,N/A
2018,6,23,16,30,68,0,68,546,6,10.9,55.13,0.15,1.2,1.8,162,84.95,13.4,1013,N/A
2018,6,23,17,30,61,0,61,363,7,11.4,65.74,0.15,1.1,2,153,88.42,13.3,1013,N/A
2018,6,23,18,30,30,0,30,184,7,11.9,76.03,0.15,1.1,2.5,142,93,13,1012,N/A
2018,6,23,19,30,10,0,10,44,6,12.1,85.63,0.15,1.2,2.8,136,96.1,12.7,1011,N/A
2018,6,23,20,30,0,0,0,0,7,12.1,94.61,0.15,1.5,3.6,130,98.62,12.3,1010,N/A
2018,6,23,21,30,0,0,0,0,7,12.1,102.07,0.15,1.6,4,126,98.31,12.4,1009,N/A
2018,6,23,22,30,0,0,0,0,7,12.2,107.74,0.15,1.6,4.3,123,98.73,12.4,1008,N/A
2018,6,23,23,30,0,0,0,0,7,12.2,111.13,0.15,1.5,4.5,121,98.95,12.4,1007,N/A
2018,6,24,0,30,0,0,0,0,7,12.2,111.88,0.15,1.5,4.7,119,98.91,12.4,1006,N/A
2018,6,24,1,30,0,0,0,0,6,12.3,109.91,0.15,1.5,4.8,120,99.11,12.4,1005,N/A
2018,6,24,2,30,0,0,0,0,7,12.3,105.43,0.15,1.5,4.7,126,99.48,12.4,1004,N/A
2018,6,24,3,30,0,0,0,0,8,12.4,98.89,0.15,1.5,4.7,143,99.81,12.4,1004,N/A
2018,6,24,4,30,2,0,2,5,6,12.3,90.17,0.15,1.4,4.7,180,99.38,12.4,1003,N/A
2018,6,24,5,30,23,0,23,99,7,12.4,81.41,0.15,1.5,4.6,229,97.88,12.7,1003,N/A
2018,6,24,6,30,83,37,95,258,6,12.7,71.43,0.15,1.7,4.3,262,96.09,13.3,1003,N/A
2018,6,24,7,30,159,56,186,433,7,13.4,60.96,0.15,1.8,4.1,272,94.22,14.3,1003,N/A
2018,6,24,8,30,182,6,186,600,4,14.1,50.31,0.15,1.9,4.1,268,90.51,15.6,1003,N/A
2018,6,24,9,30,224,19,239,744,4,14.4,39.88,0.15,1.9,4.1,264,85.14,16.9,1004,N/A
2018,6,24,10,30,361,143,484,853,3,14.7,30.36,0.15,1.8,4.1,267,80.96,18,1004,N/A
2018,6,24,11,30,232,568,754,920,0,15.1,23.26,0.15,1.7,4,268,79.22,18.8,1004,N/A
2018,6,24,12,30,258,403,633,934,0,15.4,21.41,0.15,1.7,4,266,78.41,19.3,1004,N/A
2018,6,24,13,30,280,328,575,897,2,15.6,25.99,0.15,1.7,3.9,264,78.43,19.4,1004,N/A
2018,6,24,14,30,162,674,718,812,0,15.5,34.46,0.15,1.7,3.9,264,78.89,19.3,1004,N/A
2018,6,24,15,30,90,835,685,685,0,15.5,44.52,0.15,1.6,3.9,264,80.21,19,1004,N/A
2018,6,24,16,30,84,774,527,527,0,15.4,55.1,0.15,1.5,3.9,271,82.31,18.5,1005,N/A
2018,6,24,17,30,75,677,353,353,0,15.5,65.71,0.15,1.3,3.9,289,85.03,18.1,1005,N/A
2018,6,24,18,30,76,109,102,181,4,15.9,76.01,0.15,1.2,4,313,90.58,17.5,1006,N/A
2018,6,24,19,30,28,214,44,44,0,15.7,85.62,0.15,1.1,4,326,91.18,17.2,1006,N/A
2018,6,24,20,30,0,0,0,0,3,15.3,94.6,0.15,1.2,3.9,353,95.58,16,1007,N/A
2018,6,24,21,30,0,0,0,0,7,14.9,102.07,0.15,1.2,3.9,184,97.72,15.3,1007,N/A
2018,6,24,22,30,0,0,0,0,7,14.5,107.75,0.15,1.3,3.8,12,98.93,14.7,1007,N/A
2018,6,24,23,30,0,0,0,0,4,14.1,111.15,0.15,1.4,3.8,20,100,14.1,1007,N/A
2018,6,25,0,30,0,0,0,0,4,13.5,111.91,0.15,1.5,3.7,31,100,13.5,1007,N/A
2018,6,25,1,30,0,0,0,0,4,13,109.94,0.15,1.5,3.7,43,100,13,1007,N/A
2018,6,25,2,30,0,0,0,0,4,12.4,105.47,0.15,1.6,3.6,53,99.46,12.5,1007,N/A
2018,6,25,3,30,0,0,0,0,4,12,98.93,0.15,1.7,3.6,58,98.77,12.2,1007,N/A
2018,6,25,4,30,1,0,1,5,4,11.7,90.21,0.15,1.8,3.6,61,98.27,12,1007,N/A
2018,6,25,5,30,7,0,7,96,4,11.6,81.46,0.15,2,3.7,63,97.96,11.9,1007,N/A
2018,6,25,6,30,16,0,16,253,4,11.6,71.48,0.15,2.1,3.7,64,97.9,11.9,1007,N/A
2018,6,25,7,30,25,0,25,428,7,11.6,61.01,0.15,2.3,3.7,67,97.36,12,1006,N/A
2018,6,25,8,30,44,0,44,598,6,11.6,50.37,0.15,2.4,3.7,67,96.91,12.1,1005,N/A
2018,6,25,9,30,220,13,230,745,6,11.7,39.94,0.15,2.3,3.7,56,95.63,12.4,1005,N/A
2018,6,25,10,30,96,0,96,856,4,11.8,30.41,0.15,2.2,3.6,35,94.21,12.7,1005,N/A
2018,6,25,11,30,108,1,109,921,4,11.6,23.3,0.15,2.5,3.5,20,92.67,12.8,1004,N/A
2018,6,25,12,30,143,2,145,938,4,11.4,21.43,0.15,3,3.3,14,89.75,13,1004,N/A
2018,6,25,13,30,140,2,142,907,4,11,25.99,0.15,3.3,3,10,85.88,13.3,1004,N/A
2018,6,25,14,30,194,8,201,825,4,10.5,34.45,0.15,3.4,2.7,4,83.18,13.3,1004,N/A
2018,6,25,15,30,163,3,165,699,3,10.2,44.5,0.15,3.6,2.5,175,82.93,13,1004,N/A
2018,6,25,16,30,80,0,80,538,4,10,55.08,0.15,4.1,2.4,345,86.1,12.3,1005,N/A
2018,6,25,17,30,30,0,30,360,4,9.9,65.69,0.15,4.7,2.3,340,90.41,11.4,1006,N/A
2018,6,25,18,30,16,0,16,185,4,9.2,75.99,0.15,5.4,2.2,340,92.89,10.3,1007,N/A
2018,6,25,19,30,4,0,4,45,4,8.1,85.6,0.15,5.8,2.1,342,89.78,9.7,1007,N/A
2018,6,25,20,30,0,0,0,0,4,7.2,94.59,0.15,5.8,1.9,345,93.44,8.2,1009,N/A
2018,6,25,21,30,0,0,0,0,4,6.8,102.07,0.15,5.5,1.8,343,92.72,7.9,1009,N/A
2018,6,25,22,30,0,0,0,0,4,6.7,107.76,0.15,5.4,1.7,338,92.33,7.9,1010,N/A
2018,6,25,23,30,0,0,0,0,0,6.7,111.17,0.15,5.4,1.6,334,91.39,8,1011,N/A
2018,6,26,0,30,0,0,0,0,0,6.5,111.94,0.15,5.4,1.5,333,89.34,8.1,1011,N/A
2018,6,26,1,30,0,0,0,0,4,6.1,109.98,0.15,5.3,1.4,333,88.1,8,1012,N/A
2018,6,26,2,30,0,0,0,0,0,5.9,105.52,0.15,5.1,1.4,333,86.53,8,1012,N/A
2018,6,26,3,30,0,0,0,0,7,5.9,98.99,0.15,4.8,1.4,330,86.5,8,1013,N/A
2018,6,26,4,30,4,34,3,6,7,6.1,90.87,0.15,4.5,1.4,322,86.38,8.2,1014,N/A
2018,6,26,5,30,41,454,108,108,0,6.5,81.51,0.15,4.4,1.4,314,85.24,8.8,1015,N/A
2018,6,26,6,30,71,577,254,277,0,6.8,71.54,0.15,4.4,1.4,310,81.03,9.9,1015,N/A
2018,6,26,7,30,150,460,373,463,7,6.7,61.07,0.15,4.2,1.3,310,74.36,11.1,1015,N/A
2018,6,26,8,30,77,887,642,642,0,6.5,50.42,0.15,3.8,1.2,311,67.32,12.4,1015,N/A
2018,6,26,9,30,82,928,793,793,0,6.6,39.99,0.15,3.5,1.2,314,63.85,13.3,1015,N/A
2018,6,26,10,30,89,949,907,907,0,6.8,30.46,0.15,3.1,1.2,317,61.3,14.1,1015,N/A
2018,6,26,11,30,191,771,899,973,0,6.8,23.35,0.15,2.9,1.2,319,59.46,14.6,1015,N/A
2018,6,26,12,30,317,511,793,985,0,6.8,21.46,0.15,2.7,1.3,318,58.08,15,1015,N/A
2018,6,26,13,30,135,795,850,947,0,7.1,26,0.15,2.4,1.3,315,57.89,15.3,1015,N/A
2018,6,26,14,30,114,879,839,857,0,7.4,34.44,0.15,2.1,1.4,310,58.83,15.4,1015,N/A
2018,6,26,15,30,86,895,725,725,0,7.8,44.48,0.15,1.9,1.4,306,60.72,15.3,1015,N/A
2018,6,26,16,30,143,607,491,560,0,8.2,55.07,0.15,1.6,1.5,300,63.5,15.1,1014,N/A
2018,6,26,17,30,64,762,378,378,0,9,65.68,0.15,1.4,1.6,287,68.01,14.9,1014,N/A
2018,6,26,18,30,49,613,198,198,0,10.3,75.98,0.15,1.3,1.8,270,78.3,14,1015,N/A
2018,6,26,19,30,25,307,49,49,0,10.4,85.6,0.15,1.2,1.8,260,82.74,13.3,1015,N/A
2018,6,26,20,30,0,0,0,0,0,9.9,94.59,0.15,1.7,2,251,86.88,12,1015,N/A
2018,6,26,21,30,0,0,0,0,0,10.1,102.08,0.15,2,2,249,90.19,11.7,1016,N/A
2018,6,26,22,30,0,0,0,0,0,10.3,107.77,0.15,2.2,2,248,92.78,11.4,1015,N/A
2018,6,26,23,30,0,0,0,0,0,10.3,111.19,0.15,2.5,2,250,94.84,11.1,1015,N/A
2018,6,27,0,30,0,0,0,0,0,10.2,111.98,0.15,2.7,2,252,95.56,10.9,1015,N/A
2018,6,27,1,30,0,0,0,0,7,10,110.03,0.15,2.9,1.9,253,95.58,10.7,1015,N/A
2018,6,27,2,30,0,0,0,0,0,9.8,105.57,0.15,3.1,1.8,254,94.36,10.7,1015,N/A
2018,6,27,3,30,0,0,0,0,0,9.7,99.04,0.15,3.2,1.8,254,93.22,10.8,1015,N/A
2018,6,27,4,30,6,45,5,6,7,9.7,90.93,0.15,3.2,1.6,253,91.21,11.1,1014,N/A
2018,6,27,5,30,45,363,98,108,0,9.9,81.57,0.15,3,1.5,251,87.9,11.8,1014,N/A
2018,6,27,6,30,55,706,278,278,0,10.3,71.6,0.15,2.8,1.4,249,82.9,13.1,1014,N/A
2018,6,27,7,30,67,814,460,460,0,10.8,61.13,0.15,2.6,1.5,247,78.02,14.6,1014,N/A
2018,6,27,8,30,77,876,634,634,0,11.4,50.48,0.15,2.6,1.5,243,74.6,15.9,1014,N/A
2018,6,27,9,30,85,911,782,782,0,11.7,40.05,0.15,2.7,1.6,240,71.05,17,1014,N/A
2018,6,27,10,30,92,930,893,893,0,11.8,30.52,0.15,2.8,1.7,237,68.2,17.7,1013,N/A
2018,6,27,11,30,94,941,958,958,0,11.8,23.4,0.15,3,1.7,235,65.69,18.3,1013,N/A
2018,6,27,12,30,97,938,970,970,0,11.9,21.5,0.15,3.3,1.8,233,65.23,18.6,1013,N/A
2018,6,27,13,30,98,928,932,932,0,12.2,26.01,0.15,3.6,1.8,231,65.6,18.8,1013,N/A
2018,6,27,14,30,97,904,843,843,0,12.6,34.43,0.15,3.8,1.8,228,67.95,18.6,1013,N/A
2018,6,27,15,30,95,864,712,712,0,12.9,44.47,0.15,4,1.8,227,70.92,18.3,1013,N/A
2018,6,27,16,30,90,800,548,548,0,13.4,55.06,0.15,4.1,1.8,227,76.1,17.7,1013,N/A
2018,6,27,17,30,99,565,332,368,7,13.8,65.67,0.15,4.2,1.7,227,82.64,16.8,1013,N/A
2018,6,27,18,30,70,383,163,189,7,13.8,75.97,0.15,4.2,1.7,228,88.57,15.7,1014,N/A
2018,6,27,19,30,27,163,40,45,7,13.5,85.6,0.15,4.1,1.7,230,90.04,15.1,1014,N/A
2018,6,27,20,30,0,0,0,0,7,13,94.6,0.15,3.8,1.7,232,92.75,14.2,1015,N/A
2018,6,27,21,30,0,0,0,0,7,12.7,102.09,0.15,3.5,1.7,231,93.56,13.7,1015,N/A
2018,6,27,22,30,0,0,0,0,7,12.3,107.8,0.15,3.3,1.7,230,93.97,13.3,1015,N/A
2018,6,27,23,30,0,0,0,0,7,12.1,111.23,0.15,3.2,1.7,230,94.22,13,1016,N/A
2018,6,28,0,30,0,0,0,0,7,11.9,112.02,0.15,3.2,1.6,228,94.89,12.7,1016,N/A
2018,6,28,1,30,0,0,0,0,7,11.8,110.08,0.15,3.2,1.6,225,95.47,12.5,1016,N/A
2018,6,28,2,30,0,0,0,0,7,11.7,105.63,0.15,3.2,1.7,222,96.37,12.3,1016,N/A
